Outcome,Amount,MonthlyCost,FirstCash,CreditScore,LoanProduct,LoanType
O_Accepted,12500.0,250.0,1500.0,903,"Other, see explanation",New credit
O_Cancelled,47000.0,491.59,266.0,0,"Other, see explanation",New credit
O_Refused,15000.0,157.59,7693.0,0,Home improvement,New credit
O_Cancelled,8700.0,100.0,0.0,0,Car,Limit raise
O_Accepted,6000.0,120.0,0.0,812,Home improvement,New credit
O_Accepted,7000.0,250.0,7000.0,986,Car,New credit
O_Cancelled,15000.0,200.0,0.0,0,Home improvement,Limit raise
O_Cancelled,17500.0,350.0,0.0,0,Caravan / Camper,New credit
O_Refused,5000.0,250.0,5000.0,0,Car,New credit
O_Accepted,15000.0,200.0,0.0,0,Car,Limit raise
O_Accepted,10000.0,232.82,10000.0,912,Car,New credit
O_Cancelled,25000.0,250.0,0.0,0,Unknown,New credit
O_Cancelled,6000.0,67.56,0.0,0,Home improvement,New credit
O_Cancelled,25500.0,255.0,0.0,0,Unknown,New credit
O_Accepted,15000.0,117.01,13329.0,931,Car,New credit
O_Accepted,12000.0,229.53,1099.43,735,Existing loan takeover,New credit
O_Accepted,12000.0,120.0,12000.0,787,Not speficied,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,300.0,0.0,732,Home improvement,New credit
O_Cancelled,10800.0,155.49,2659.0,0,"Other, see explanation",New credit
O_Cancelled,7000.0,70.0,0.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,150.0,0.0,987,Home improvement,New credit
O_Cancelled,10400.0,149.73,2259.0,0,"Other, see explanation",New credit
O_Accepted,6500.0,300.0,0.0,937,Car,New credit
O_Cancelled,5000.0,199.14,5000.0,0,Car,New credit
O_Accepted,15000.0,157.59,9921.33,742,Home improvement,New credit
O_Refused,17500.0,328.59,17500.0,0,Home improvement,New credit
O_Refused,5000.0,291.87,600.0,0,Existing loan takeover,New credit
O_Accepted,7500.0,1250.0,0.0,889,"Other, see explanation",New credit
O_Cancelled,7000.0,603.48,7000.0,0,Home improvement,New credit
O_Cancelled,12000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,11000.0,198.99,11000.0,0,Car,New credit
O_Cancelled,5000.0,118.15,5000.0,0,Unknown,New credit
O_Cancelled,22500.0,236.38,0.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,152.82,5000.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,130.0,0.0,0,Existing loan takeover,New credit
O_Accepted,23000.0,241.63,23000.0,938,Car,New credit
O_Accepted,25000.0,300.0,5000.0,959,Car,Limit raise
O_Accepted,15000.0,200.0,0.0,0,Unknown,Limit raise
O_Cancelled,5000.0,50.0,0.0,0,Existing loan takeover,New credit
O_Refused,70000.0,891.52,41000.0,0,Home improvement,New credit
O_Cancelled,11000.0,332.43,0.0,0,Unknown,New credit
O_Cancelled,8500.0,297.88,8500.0,0,Car,New credit
O_Cancelled,18000.0,218.69,3366.0,0,Home improvement,New credit
O_Refused,8500.0,95.71,8500.0,0,Motorcycle,New credit
O_Accepted,5000.0,125.0,0.0,769,Existing loan takeover,New credit
O_Accepted,5000.0,100.0,5000.0,993,Car,New credit
O_Cancelled,27000.0,460.0,0.0,0,Car,New credit
O_Cancelled,15000.0,157.59,15000.0,0,Home improvement,New credit
O_Cancelled,6000.0,100.33,6000.0,0,Home improvement,New credit
O_Cancelled,30000.0,313.78,30000.0,0,Car,New credit
O_Cancelled,10000.0,200.0,0.0,0,Home improvement,New credit
O_Accepted,23000.0,450.0,0.0,830,Unknown,New credit
O_Cancelled,5500.0,244.54,5500.0,0,Car,New credit
O_Refused,20000.0,476.81,20000.0,0,Not speficied,New credit
O_Cancelled,9000.0,120.62,9000.0,0,Motorcycle,New credit
O_Cancelled,15000.0,150.0,0.0,0,Home improvement,New credit
O_Cancelled,15000.0,157.59,15000.0,0,Home improvement,New credit
O_Cancelled,10000.0,302.21,10000.0,0,Car,New credit
O_Cancelled,17500.0,328.59,17500.0,0,Car,New credit
O_Accepted,15000.0,300.0,0.0,1001,Unknown,Limit raise
O_Cancelled,12000.0,130.57,4800.0,0,Home improvement,New credit
O_Cancelled,10000.0,224.5,0.0,0,Home improvement,New credit
O_Accepted,17500.0,183.85,17500.0,919,Not speficied,New credit
O_Cancelled,7000.0,70.0,0.0,0,Home improvement,New credit
O_Cancelled,9000.0,200.0,0.0,0,Existing loan takeover,New credit
O_Accepted,5000.0,100.0,0.0,1030,Tax payments,New credit
O_Cancelled,5000.0,56.3,5000.0,0,"Other, see explanation",New credit
O_Refused,10000.0,108.81,6200.0,0,Home improvement,New credit
O_Cancelled,13500.0,146.89,8558.0,0,Home improvement,New credit
O_Cancelled,12000.0,302.08,12000.0,0,Car,New credit
O_Cancelled,5000.0,97.4,5000.0,0,Home improvement,New credit
O_Accepted,25000.0,500.0,15000.0,0,Car,Limit raise
O_Cancelled,20000.0,350.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,142.14,376.19,0,Existing loan takeover,New credit
O_Cancelled,36000.0,376.54,36000.0,0,Remaining debt home,New credit
O_Cancelled,9000.0,90.0,0.0,0,Unknown,New credit
O_Cancelled,7000.0,199.0,7000.0,0,Car,New credit
O_Cancelled,50000.0,522.97,50000.0,0,"Other, see explanation",New credit
O_Accepted,21000.0,377.69,10052.0,1031,Unknown,New credit
O_Cancelled,6500.0,148.19,6500.0,0,Car,New credit
O_Cancelled,17000.0,642.94,17000.0,0,Home improvement,New credit
O_Cancelled,40800.0,651.37,17016.0,0,Unknown,New credit
O_Cancelled,30000.0,313.78,15752.63,0,Home improvement,New credit
O_Refused,5000.0,100.25,5000.0,0,Existing loan takeover,New credit
O_Cancelled,6000.0,125.0,0.0,0,Car,New credit
O_Cancelled,6000.0,100.0,0.0,0,Car,New credit
O_Cancelled,5000.0,100.0,0.0,0,Car,New credit
O_Refused,15000.0,150.0,9700.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,200.0,0.0,0,Home improvement,New credit
O_Cancelled,7000.0,150.0,0.0,0,Car,New credit
O_Cancelled,5000.0,192.52,5000.0,0,Car,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Cancelled,7500.0,150.38,7500.0,0,Car,New credit
O_Cancelled,10000.0,232.82,10000.0,0,"Other, see explanation",New credit
O_Cancelled,10000.0,232.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,15000.0,198.74,15000.0,0,Home improvement,New credit
O_Cancelled,5300.0,161.99,5300.0,0,Car,New credit
O_Accepted,10000.0,100.0,10000.0,1020,Car,New credit
O_Accepted,22800.0,228.0,0.0,0,Unknown,Limit raise
O_Cancelled,5300.0,161.99,5300.0,0,Car,New credit
O_Cancelled,30000.0,350.0,0.0,0,Unknown,New credit
O_Cancelled,25000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,100.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,6000.0,174.62,6000.0,0,Car,New credit
O_Accepted,6000.0,60.0,5000.0,860,Home improvement,New credit
O_Cancelled,15000.0,281.65,15000.0,0,Not speficied,New credit
O_Accepted,12500.0,145.28,1474.0,787,Unknown,New credit
O_Accepted,20000.0,507.13,7449.84,804,Unknown,New credit
O_Refused,18000.0,189.1,18000.0,0,Home improvement,New credit
O_Refused,18000.0,180.0,0.0,0,Home improvement,New credit
O_Cancelled,19000.0,199.61,19000.0,0,Home improvement,New credit
O_Cancelled,10000.0,224.5,10000.0,0,Car,New credit
O_Cancelled,7200.0,250.0,0.0,0,Car,Limit raise
O_Refused,6000.0,125.92,0.0,0,Existing loan takeover,New credit
O_Cancelled,7500.0,75.0,0.0,0,Unknown,Limit raise
O_Cancelled,5000.0,50.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,20000.0,375.53,20000.0,0,Car,New credit
O_Cancelled,67000.0,800.0,0.0,0,Boat,New credit
O_Cancelled,25000.0,261.48,25000.0,0,Home improvement,New credit
O_Cancelled,15000.0,198.74,15000.0,0,Car,New credit
O_Cancelled,28000.0,280.0,0.0,0,"Other, see explanation",New credit
O_Refused,6500.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,20000.0,200.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,27500.0,515.16,27500.0,0,Car,New credit
O_Cancelled,27500.0,515.0,0.0,0,Car,New credit
O_Cancelled,10000.0,100.0,0.0,0,Car,Limit raise
O_Accepted,30000.0,313.78,30000.0,868,Home improvement,New credit
O_Accepted,25000.0,250.0,10000.0,0,Car,Limit raise
O_Cancelled,5000.0,206.27,5000.0,0,Car,New credit
O_Cancelled,8000.0,155.83,6764.07,0,Home improvement,New credit
O_Cancelled,16200.0,162.0,0.0,0,Home improvement,New credit
O_Accepted,10000.0,302.21,10000.0,718,Car,New credit
O_Accepted,5000.0,152.82,5000.0,1082,Home improvement,New credit
O_Accepted,17500.0,328.59,17500.0,860,Car,New credit
O_Accepted,15000.0,300.0,0.0,953,Home improvement,New credit
O_Accepted,21000.0,210.0,0.0,941,Car,Limit raise
O_Refused,10000.0,197.0,1100.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,250.0,0.0,0,Caravan / Camper,Limit raise
O_Accepted,9000.0,275.08,9000.0,1136,Car,New credit
O_Accepted,38500.0,385.0,0.0,0,Home improvement,Limit raise
O_Refused,5000.0,222.31,5000.0,0,Car,New credit
O_Cancelled,15000.0,281.65,15000.0,0,Car,New credit
O_Accepted,5000.0,56.3,2288.0,1033,Existing loan takeover,New credit
O_Cancelled,39000.0,400.0,0.0,0,Home improvement,New credit
O_Cancelled,39000.0,407.91,39000.0,0,Home improvement,New credit
O_Cancelled,20000.0,200.0,0.0,0,Car,New credit
O_Accepted,10500.0,225.0,0.0,0,Car,Limit raise
O_Cancelled,20000.0,350.0,0.0,0,Car,New credit
O_Accepted,5000.0,150.0,0.0,0,"Other, see explanation",Limit raise
O_Cancelled,20000.0,200.0,0.0,0,Car,New credit
O_Cancelled,20000.0,350.0,0.0,0,Car,New credit
O_Cancelled,6500.0,175.0,0.0,0,Home improvement,New credit
O_Cancelled,6500.0,169.3,6500.0,0,Home improvement,New credit
O_Accepted,18700.0,200.0,0.0,778,Existing loan takeover,New credit
O_Accepted,37000.0,370.0,0.0,948,Existing loan takeover,New credit
O_Cancelled,15000.0,157.59,0.0,0,"Other, see explanation",New credit
O_Cancelled,20000.0,210.12,20000.0,0,Home improvement,New credit
O_Cancelled,25000.0,250.0,0.0,0,Home improvement,New credit
O_Cancelled,5000.0,200.0,0.0,0,Car,New credit
O_Cancelled,15000.0,448.17,15000.0,0,Car,New credit
O_Cancelled,15000.0,150.82,1400.0,0,Remaining debt home,New credit
O_Accepted,12000.0,120.0,0.0,941,Unknown,Limit raise
O_Cancelled,25000.0,500.0,0.0,0,Existing loan takeover,New credit
O_Refused,5000.0,100.25,5000.0,0,"Other, see explanation",New credit
O_Cancelled,25000.0,349.81,25000.0,0,Unknown,New credit
O_Cancelled,16000.0,300.43,16000.0,0,Car,New credit
O_Cancelled,20000.0,349.97,20000.0,0,Unknown,New credit
O_Cancelled,16000.0,160.0,0.0,0,Car,New credit
O_Accepted,16000.0,168.09,16000.0,810,Car,New credit
O_Cancelled,5000.0,50.0,0.0,0,Motorcycle,New credit
O_Accepted,29600.0,229.44,0.0,1029,Unknown,New credit
O_Accepted,24000.0,252.14,9230.97,910,Existing loan takeover,New credit
O_Cancelled,6500.0,200.0,0.0,0,Car,New credit
O_Accepted,15000.0,157.59,2690.0,1068,Unknown,New credit
O_Cancelled,8000.0,100.0,0.0,0,"Other, see explanation",New credit
O_Accepted,5000.0,50.0,2000.0,848,Unknown,New credit
O_Accepted,39000.0,650.0,25000.0,965,Car,New credit
O_Accepted,15000.0,406.5,15000.0,976,Car,New credit
O_Accepted,47500.0,1500.0,0.0,746,Not speficied,New credit
O_Accepted,5000.0,100.0,1985.0,1090,Car,New credit
O_Accepted,40000.0,1000.0,0.0,0,Car,Limit raise
O_Cancelled,25000.0,500.0,0.0,0,Car,New credit
O_Cancelled,25000.0,498.02,22729.0,0,Car,New credit
O_Cancelled,25000.0,500.0,0.0,0,Car,New credit
O_Cancelled,25000.0,498.02,22729.0,0,Car,New credit
O_Cancelled,28000.0,350.46,4130.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,143.97,2356.0,874,Home improvement,New credit
O_Cancelled,28000.0,350.0,0.0,0,Existing loan takeover,New credit
O_Accepted,12000.0,229.53,5538.93,968,Car,New credit
O_Accepted,10000.0,203.13,6295.0,762,Home improvement,New credit
O_Accepted,31000.0,494.92,0.0,852,Unknown,New credit
O_Accepted,5000.0,100.0,5000.0,737,Motorcycle,New credit
O_Accepted,16000.0,414.56,16000.0,1001,Unknown,New credit
O_Accepted,11400.0,124.04,46.35,805,Existing loan takeover,New credit
O_Accepted,25000.0,250.0,0.0,0,Extra spending limit,Limit raise
O_Cancelled,50000.0,500.0,0.0,0,Home improvement,Limit raise
O_Cancelled,5000.0,50.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,50.0,0.0,0,Existing loan takeover,New credit
O_Accepted,12000.0,201.1,0.0,1003,Existing loan takeover,New credit
O_Refused,5000.0,200.0,0.0,0,Car,New credit
O_Accepted,10000.0,100.0,0.0,0,Home improvement,Limit raise
O_Cancelled,14000.0,152.33,5000.0,0,Unknown,New credit
O_Cancelled,15000.0,300.0,0.0,0,Car,New credit
O_Cancelled,16900.0,149.99,16900.0,0,Remaining debt home,New credit
O_Cancelled,6000.0,198.54,6000.0,0,Home improvement,New credit
O_Accepted,10000.0,160.0,400.0,896,Existing loan takeover,New credit
O_Refused,35000.0,350.0,4000.0,0,Existing loan takeover,New credit
O_Accepted,10000.0,100.0,0.0,890,Home improvement,Limit raise
O_Accepted,50000.0,522.97,25267.0,828,Unknown,New credit
O_Cancelled,20000.0,264.99,20000.0,0,Car,New credit
O_Refused,20000.0,345.33,18300.0,0,Home improvement,New credit
O_Accepted,34000.0,448.96,25193.5,911,Unknown,New credit
O_Accepted,17400.0,300.44,17397.06,780,Car,New credit
O_Refused,15000.0,200.0,2000.0,0,Car,New credit
O_Refused,15000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,56.3,5000.0,783,Car,New credit
O_Accepted,5000.0,97.4,5000.0,918,Home improvement,New credit
O_Accepted,21000.0,300.0,6000.0,0,Car,Limit raise
O_Accepted,50000.0,500.0,25000.0,833,"Other, see explanation",New credit
O_Refused,6000.0,141.78,6000.0,0,Car,New credit
O_Accepted,25000.0,500.0,0.0,858,Existing loan takeover,New credit
O_Accepted,7000.0,171.73,7000.0,618,Car,New credit
O_Accepted,8000.0,125.0,8000.0,1073,Car,New credit
O_Accepted,20000.0,200.0,0.0,1025,Unknown,New credit
O_Accepted,15000.0,250.0,0.0,858,Home improvement,New credit
O_Refused,70000.0,700.0,0.0,0,Home improvement,New credit
O_Cancelled,15000.0,150.0,0.0,0,Car,New credit
O_Cancelled,15000.0,300.0,0.0,0,Caravan / Camper,New credit
O_Accepted,12500.0,291.03,12500.0,999,Home improvement,New credit
O_Cancelled,12500.0,239.09,12500.0,0,Home improvement,New credit
O_Cancelled,5000.0,206.27,5000.0,0,Car,New credit
O_Cancelled,5000.0,150.0,3000.0,0,Car,New credit
O_Accepted,18000.0,302.81,18000.0,899,Car,New credit
O_Accepted,6000.0,100.0,4700.0,751,Car,New credit
O_Accepted,16000.0,300.0,0.0,969,Car,New credit
O_Cancelled,33000.0,785.32,33000.0,0,Home improvement,New credit
O_Accepted,15000.0,281.65,15000.0,907,Caravan / Camper,New credit
O_Accepted,15000.0,150.0,0.0,904,Home improvement,New credit
O_Cancelled,15000.0,157.59,15000.0,0,Home improvement,New credit
O_Refused,8700.0,105.81,4000.0,0,Unknown,New credit
O_Accepted,6000.0,141.78,6000.0,768,Home improvement,New credit
O_Cancelled,30000.0,315.0,0.0,0,"Other, see explanation",New credit
O_Accepted,20000.0,200.0,1000.0,808,Unknown,Limit raise
O_Cancelled,6500.0,100.0,0.0,0,Car,New credit
O_Cancelled,5000.0,98.8,5000.0,0,Home improvement,New credit
O_Cancelled,5000.0,100.0,0.0,0,Home improvement,New credit
O_Refused,40000.0,550.0,0.0,0,Car,New credit
O_Cancelled,10000.0,232.82,10000.0,0,Car,New credit
O_Accepted,5000.0,300.0,5000.0,1032,Car,New credit
O_Cancelled,5000.0,241.28,5000.0,0,Car,New credit
O_Cancelled,15000.0,250.0,0.0,0,Car,New credit
O_Accepted,15000.0,249.15,15000.0,1064,Car,New credit
O_Accepted,12800.0,209.46,3246.0,877,Unknown,New credit
O_Cancelled,26000.0,300.0,0.0,0,Unknown,New credit
O_Cancelled,15500.0,248.14,323.0,0,Existing loan takeover,New credit
O_Cancelled,8000.0,155.83,8000.0,0,Motorcycle,New credit
O_Accepted,10000.0,200.0,10000.0,1065,Car,New credit
O_Refused,8500.0,95.71,8500.0,0,Car,New credit
O_Accepted,5500.0,107.14,5500.0,835,Car,New credit
O_Cancelled,14000.0,152.33,14000.0,0,Car,New credit
O_Cancelled,55000.0,575.26,7646.93,0,Existing loan takeover,New credit
O_Cancelled,14000.0,140.0,0.0,0,Car,New credit
O_Accepted,29000.0,397.8,5808.0,856,Existing loan takeover,New credit
O_Refused,5000.0,69.89,5000.0,0,"Other, see explanation",New credit
O_Accepted,11000.0,200.0,0.0,1031,Car,New credit
O_Cancelled,11000.0,150.0,0.0,0,Car,New credit
O_Cancelled,6500.0,289.0,6500.0,0,Car,New credit
O_Cancelled,23800.0,324.38,0.0,0,"Other, see explanation",New credit
O_Accepted,18000.0,429.13,5421.0,809,"Other, see explanation",New credit
O_Accepted,5000.0,50.0,0.0,683,Car,New credit
O_Accepted,32000.0,320.0,0.0,0,Existing loan takeover,Limit raise
O_Cancelled,10000.0,200.0,0.0,0,Home improvement,New credit
O_Cancelled,10000.0,200.01,5300.0,0,Home improvement,New credit
O_Cancelled,5000.0,200.0,0.0,0,Home improvement,New credit
O_Cancelled,5000.0,199.14,300.0,0,Home improvement,New credit
O_Accepted,5000.0,101.76,5000.0,1048,Home improvement,New credit
O_Accepted,10700.0,107.0,0.0,785,Existing loan takeover,New credit
O_Accepted,33000.0,375.27,1819.83,695,Home improvement,New credit
O_Cancelled,19500.0,204.86,1500.0,0,Unknown,New credit
O_Cancelled,5000.0,60.81,5000.0,0,Car,New credit
O_Cancelled,5000.0,100.25,5000.0,0,Car,New credit
O_Refused,15000.0,281.65,10700.0,0,Car,New credit
O_Cancelled,13000.0,175.0,0.0,0,Unknown,Limit raise
O_Accepted,15000.0,175.0,3000.0,815,Unknown,Limit raise
O_Cancelled,22000.0,220.0,0.0,0,Car,Limit raise
O_Cancelled,22000.0,295.0,0.0,0,Car,Limit raise
O_Refused,17000.0,400.0,3000.0,0,Unknown,Limit raise
O_Cancelled,40000.0,418.37,40000.0,0,Unknown,New credit
O_Cancelled,9800.0,231.57,0.0,0,Existing loan takeover,New credit
O_Cancelled,19500.0,249.23,0.0,0,Remaining debt home,New credit
O_Accepted,7500.0,140.0,0.0,971,Car,New credit
O_Accepted,12500.0,239.09,12500.0,675,Car,New credit
O_Cancelled,15000.0,250.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,17000.0,170.0,0.0,0,Not speficied,New credit
O_Accepted,15000.0,249.15,261.35,831,Existing loan takeover,New credit
O_Cancelled,17000.0,178.6,4185.0,0,Not speficied,New credit
O_Refused,21000.0,400.0,1900.0,0,Existing loan takeover,New credit
O_Accepted,25000.0,250.0,8000.0,830,Car,New credit
O_Cancelled,25000.0,261.48,25000.0,0,Car,New credit
O_Accepted,15000.0,250.0,8000.0,946,Unknown,New credit
O_Accepted,7000.0,140.0,0.0,848,Home improvement,New credit
O_Cancelled,12500.0,250.0,0.0,0,Unknown,New credit
O_Accepted,5000.0,50.0,0.0,884,"Other, see explanation",New credit
O_Cancelled,5000.0,56.3,5000.0,0,"Other, see explanation",New credit
O_Cancelled,7000.0,140.36,7000.0,0,Home improvement,New credit
O_Cancelled,18600.0,371.33,6447.0,0,Car,New credit
O_Refused,15000.0,225.0,15000.0,0,Home improvement,New credit
O_Accepted,8000.0,150.0,0.0,1080,Car,New credit
O_Cancelled,5000.0,222.31,0.0,0,Car,New credit
O_Accepted,25000.0,250.0,0.0,914,Home improvement,New credit
O_Cancelled,5000.0,152.82,5000.0,0,"Other, see explanation",New credit
O_Refused,8000.0,200.0,0.0,0,Car,New credit
O_Accepted,10000.0,150.0,1500.0,746,Car,Limit raise
O_Accepted,7500.0,75.0,0.0,921,Car,New credit
O_Cancelled,5000.0,152.82,5000.0,0,Car,New credit
O_Accepted,6000.0,183.39,6000.0,984,Existing loan takeover,New credit
O_Cancelled,25500.0,298.95,1500.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,400.0,4000.0,998,Home improvement,New credit
O_Accepted,10000.0,200.0,0.0,1089,Car,New credit
O_Cancelled,21500.0,325.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,25000.0,284.3,1395.25,0,Unknown,New credit
O_Cancelled,25000.0,280.0,0.0,0,Unknown,New credit
O_Cancelled,20000.0,250.0,0.0,0,Boat,Limit raise
O_Accepted,22000.0,350.0,0.0,0,"Other, see explanation",Limit raise
O_Refused,15000.0,200.6,14000.0,0,Home improvement,New credit
O_Cancelled,19000.0,190.0,19000.0,0,Not speficied,New credit
O_Accepted,12000.0,150.0,0.0,0,Unknown,Limit raise
O_Accepted,22500.0,250.0,0.0,0,"Other, see explanation",Limit raise
O_Accepted,7500.0,89.98,2552.84,877,Home improvement,New credit
O_Accepted,21000.0,163.81,6044.0,892,Home improvement,New credit
O_Accepted,5000.0,97.4,5000.0,835,Car,New credit
O_Cancelled,50000.0,522.97,50000.0,0,"Other, see explanation",New credit
O_Accepted,40000.0,400.0,0.0,0,Home improvement,Limit raise
O_Accepted,30000.0,895.06,9909.0,707,"Other, see explanation",New credit
O_Refused,9500.0,150.0,7000.0,0,Unknown,New credit
O_Refused,16000.0,168.09,11758.0,0,Car,New credit
O_Accepted,17000.0,400.0,0.0,0,Car,Limit raise
O_Refused,32500.0,339.93,9712.06,0,Home improvement,New credit
O_Cancelled,30000.0,300.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,55800.0,890.85,3618.89,0,Existing loan takeover,New credit
O_Accepted,6000.0,141.78,6000.0,1099,Home improvement,New credit
O_Cancelled,5500.0,200.0,0.0,0,Car,New credit
